name,shape_id,lat,lon,admin1,admin2
Chitukula,60268647B52551704222119,34.077135170972824,-10.298388872483304,Tanzania,Njombe
Chitukula,60268647B1188074660925,33.797044853790034,-10.011669880403034,Tanzania,Mbeya
Kabudula,60268647B61516627393601,33.80897512323452,-9.759231354416814,Tanzania,Mbeya
Kalolo,60268647B14079693803558,34.321290937476725,-12.921861442134901,Mozambique,Niassa Province
Kalumba,60268647B44161726105197,34.609526666824365,-13.884866666537752,Malawi,Southern Region
Kalumba,60268647B61210350910901,34.624540637551576,-13.89668234079165,Malawi,Southern Region
Kalumbu,60268647B12317182478679,34.834079106773956,-13.982152387085845,Malawi,Southern Region
Khongoni,60268647B86686424929573,34.75470333356932,-13.988296666789438,Malawi,Southern Region
Malili,60268647B79051003734714,35.778220934084594,-15.684132785871473,Malawi,Southern Region
Mazengera,60268647B73824346379380,35.62720906775523,-15.67784184132217,Malawi,Southern Region
Mazengera,60268647B46042903835986,35.75664686655608,-15.470007107270655,Malawi,Southern Region
Njewa,60268647B47296713038355,35.84108952046389,-15.422259666435712,Malawi,Southern Region
Mkanda,60268647B90773273647518,35.736102802299705,-16.023883906190353,Malawi,Southern Region
Mkanda,60268647B87262454254567,35.58039351640901,-16.013318264896487,Malawi,Southern Region
Mlonyeni,60268647B47647388320626,35.22407636408603,-16.239925216865398,Malawi,Southern Region
Mlonyeni,60268647B10728899500674,35.2718910247438,-16.115636634678367,Malawi,Southern Region
Zulu,60268647B57190211178589,35.4115139712893,-16.043580803191535,Malawi,Southern Region
Zulu,60268647B37605103228830,35.45968077269857,-15.8541454495101,Malawi,Southern Region
Kanyenda,60268647B77239174620788,35.39004896869949,-15.743313562740855,Malawi,Southern Region
Kanyenda,60268647B24704195479416,35.35644022956485,-15.588945250295309,Malawi,Southern Region
Malenga Chanzi,60268647B7724663494903,35.509810471791305,-15.457173106191437,Malawi,Southern Region
Malenga Chanzi,60268647B97587336713147,35.34862590617377,-15.993040012398787,Malawi,Southern Region
Malenga Chanzi,60268647B91151580098586,33.34430902882003,-9.685683009685272,Tanzania,Mbeya
Mwadzama,60268647B18739760001154,33.55687138128129,-9.737633265440826,Tanzania,Mbeya
Mwadzama,60268647B17467670168859,33.4830473341323,-10.064369742665251,Tanzania,Mbeya
Kwataine,60268647B70704691307394,33.75461387152832,-9.655964684506452,Tanzania,Mbeya
Kwataine,60268647B19690843026969,33.72271578703365,-10.339712269500877,Tanzania,Mbeya
Kwataine,60268647B77220930496038,34.07416194102961,-10.67200267247135,Tanzania,Njombe
Mambeya,60268647B93952859002327,33.81760391158053,-10.791656054858619,Zambia,Muchinga Province
Mambeya,60268647B23386730432879,34.01578284344533,-10.83762876291882,Tanzania,Ruvuma
Masasa,60268647B36573960168408,34.08877609565131,-10.987650132755794,Tanzania,Ruvuma
Mpando,60268647B8509123072394,33.97140599704741,-11.046592756851378,Tanzania,Ruvuma
Njolomole,60268647B20834273428012,33.83375665046593,-11.287796476244438,Zambia,Muchinga Province
Phambala,60268647B72561101880687,33.52793825704294,-11.219123936026953,Zambia,Muchinga Province
Chikho,60268647B83210205889818,33.41499494664469,-10.951891683229086,Zambia,Muchinga Province
Kalumo,60268647B44143588299405,33.472266284425636,-10.844142194351909,Zambia,Muchinga Province
Kalumo,60268647B12841167548628,33.571623780056534,-10.76520711829489,Zambia,Muchinga Province
Kalumo,60268647B58431076835491,34.1490656493318,-11.365449333230469,Tanzania,Ruvuma
Kasakula,60268647B92413981616654,34.126498311111035,-11.419648838886527,Tanzania,Ruvuma
Bibi Kaluunda,60268647B24817222943708,33.91850108120248,-11.739181506690802,Zambia,Eastern Province
Bibi Kaluunda,60268647B47863083014618,33.78113531426398,-11.62684206336985,Zambia,Muchinga Province
Karonga,60268647B95166007524407,33.450806497945436,-11.572419244860418,Zambia,Muchinga Province
Khombedza,60268647B86093651714191,33.452114652115114,-12.017122813496066,Zambia,Eastern Province
Khombedza,60268647B99295789725563,34.12562314622514,-11.325973274230973,Tanzania,Ruvuma
Maganga,60268647B94479925270098,33.63659550332429,-12.103834066755716,Zambia,Eastern Province
Ndindi,60268647B3047374762000,33.92060105011119,-11.531110036545423,Zambia,Muchinga Province
Ndindi,60268647B86192645973151,33.475572295853304,-12.088472631598936,Zambia,Eastern Province
Pemba,60268647B25891041237045,33.66346100733262,-12.46355338587172,Zambia,Eastern Province
Pemba,60268647B7651844560652,33.84005988046733,-12.508783650800268,Zambia,Eastern Province
Pemba,60268647B53386985494615,33.642971018537395,-12.760114243364029,Zambia,Eastern Province
Pemba,60268647B90114156002605,33.48264074449801,-12.552914975389204,Zambia,Eastern Province
Kameme,60268647B18253130625219,33.5345956026489,-12.405170019970534,Zambia,Eastern Province
Mwabulambya,60268647B56989091358414,33.696142412190945,-12.933764779700224,Zambia,Eastern Province
Mwenemisuku,60268647B68274935363616,33.50127758059265,-13.00658561229878,Zambia,Eastern Province
Mwenewenya,60268647B79487082592182,33.479206958726245,-12.732051573411548,Zambia,Eastern Province
Nthalire,60268647B23652498739613,33.35728883948608,-12.74872675117987,Zambia,Eastern Province
Kilupula,60268647B78021813287269,33.88464313939993,-12.93626198721786,Zambia,Eastern Province
Kilupula,60268647B36051383502493,33.860422320019985,-13.173925729985099,Zambia,Eastern Province
Kyungu,60268647B42245721981187,33.64955498213556,-13.126403710158833,Zambia,Eastern Province
Wasambo,60268647B40359209161340,34.14492435192883,-13.301848612484907,Mozambique,Niassa Province
Wasambo,60268647B3365773596574,34.021776203998094,-13.229434676411604,Mozambique,Niassa Province
Chinde,60268647B28715688969466,33.371609914622496,-13.053896278058682,Zambia,Eastern Province
Mabulabo,60268647B62638821817586,33.13358161092386,-12.927635936185167,Zambia,Eastern Province
Mabulabo,60268647B45750170544809,33.51131696590349,-13.23753711775855,Zambia,Eastern Province
M'Mbelwa,60268647B16742865807876,33.23667018146642,-13.271230514633357,Zambia,Eastern Province
Mpherembe,60268647B36818212191535,33.57506029828302,-13.404535856444967,Zambia,Eastern Province
Mtwalo Ii,60268647B44158499489833,33.29977982883841,-13.436297681148138,Zambia,Eastern Province
Mtwalo Ii,60268647B28149019517535,32.93921163015419,-13.512864833461816,Zambia,Eastern Province
Mtwalo Ii,60268647B38757850786992,33.80176571066795,-13.359357768149442,Zambia,Eastern Province
Mtwalo Ii,60268647B22757631904227,34.27239450829775,-13.565853404332104,Malawi,Southern Region
Mzikubola,60268647B69499954573114,34.03074832497511,-13.460622751139352,Malawi,Southern Region
Mzukuzuku,60268647B21005085551061,34.04828525907619,-13.341840328154069,Malawi,Southern Region
Boghoyo,60268647B8284577445451,33.89662169241679,-13.575578149139925,Malawi,Southern Region
Fukamapiri,60268647B57211048836504,33.764328111511816,-13.574953466911008,Zambia,Eastern Province
Fukamapiri,60268647B21191432949471,33.697991722794725,-13.450840287653458,Zambia,Eastern Province
Fukamapiri,60268647B50752532394020,33.656418034324545,-13.608845186770232,Zambia,Eastern Province
Kabunduli,60268647B43667677343996,33.50647851243514,-13.59768805032351,Zambia,Eastern Province
Likoma,60268647B90222763529370,34.374526533115045,-13.744861650653796,Malawi,Southern Region
Likoma,60268647B7014553880336,34.103966195184775,-13.682227847322864,Malawi,Southern Region
Likoma,60268647B84985231947625,34.18299232197595,-13.606473667470828,Malawi,Southern Region
Malenga Mzoma,60268647B39387509182877,33.364934027505655,-13.703648567875279,Zambia,Eastern Province
Mankambira,60268647B28299487872563,33.088069814273695,-13.697011180380107,Zambia,Eastern Province
Mankambira,60268647B86455598199024,33.13847026998638,-13.561278244250618,Zambia,Eastern Province
Mankambira,60268647B47383919000128,32.9365169860268,-13.82965336588987,Zambia,Eastern Province
Mankambira,60268647B74551844896507,33.91638311401572,-13.735710951139394,Malawi,Southern Region
Musisya,60268647B72177758009782,33.75954209789566,-13.826516811493567,Zambia,Eastern Province
Musisya,60268647B55411477685534,33.661943895839535,-13.800488389339776,Zambia,Eastern Province
Musisya,60268647B44236160388995,33.51654749651591,-13.82353907088106,Zambia,Eastern Province
Musisya,60268647B23279897622377,33.41145809101549,-14.017629157327278,Zambia,Eastern Province
Musisya,60268647B64796791254470,33.22085766612066,-13.971723586647094,Zambia,Eastern Province
Timbiri,60268647B42443451661952,33.10072465110928,-13.809002567247616,Zambia,Eastern Province
Chikulamayembe,60268647B48118253366846,34.140329556072246,-13.91376167968576,Malawi,Southern Region
Chikulamayembe,60268647B65368175803879,33.937109436085144,-13.854667750741488,Malawi,Southern Region
Chikulamayembe,60268647B78820890927317,34.39340793079016,-13.870423141426402,Malawi,Southern Region
Chikulamayembe,60268647B45638766185125,34.263457605311935,-14.026538871178039,Malawi,Southern Region
Chikulamayembe,60268647B1683788739994,33.6880639150769,-13.952001637889483,Zambia,Eastern Province
Katumbi,60268647B87196135389019,33.61227042646789,-14.02328530619387,Zambia,Eastern Province
Katumbi,60268647B26994545763299,33.93954178649336,-13.707127269139233,Malawi,Southern Region
Katumbi,60268647B17896353959464,35.40213381027808,-14.173994497691865,Malawi,Southern Region
Mwamlowe,60268647B71512554055007,35.46866249939879,-14.365305124486053,Malawi,Southern Region
Mwamlowe,60268647B68511183355090,33.612499803456906,-14.277559493053895,Zambia,Eastern Province
Kalembo,60268647B88902093721044,33.80954520494803,-14.027630623936828,Malawi,Southern Region
Msamala,60268647B52829155618316,34.16479158038139,-14.089650412255038,Malawi,Southern Region
Blantyre City,60268647B54408487813184,34.01525493254224,-14.032600056712456,Malawi,Southern Region
Chigaru,60268647B48293363633935,33.860822229635005,-14.00452439475376,Malawi,Southern Region
Kapeni,60268647B32794599626122,34.362840076451064,-14.186933170140355,Malawi,Southern Region
Kuntaja,60268647B41671371422880,34.152537208520414,-14.249512234990263,Malawi,Southern Region
Kunthembwe,60268647B10939119349448,33.86276444300985,-14.17362014727353,Malawi,Southern Region
Lundu,60268647B81086571753105,33.97932441371398,-14.145679480976211,Malawi,Southern Region
Makata,60268647B43145973706848,34.424482943765035,-14.349048907211163,Malawi,Southern Region
Muchinjili,60268647B83240027924197,33.9498122331537,-14.43397282733594,Malawi,Southern Region
Somba,60268647B80158202644829,33.947183710625666,-14.332375890560641,Malawi,Southern Region
Chapananga,60268647B79464174495289,35.54640968133222,-14.55783487599767,Mozambique,Niassa Province
Kasisi,60268647B97188396346442,34.617783555024076,-14.42472082049501,Malawi,Southern Region
Katunga,60268647B8338195357558,34.708527306302074,-14.601053907890645,Malawi,Southern Region
Lundu,60268647B64890397481134,35.32782793808325,-14.539341271631372,Malawi,Southern Region
Lundu,60268647B96011622898471,35.2488061442454,-14.641726891272064,Malawi,Southern Region
Makhwira,60268647B9589487293214,35.032331312404004,-14.645691986919951,Malawi,Southern Region
Massea,60268647B86563534612033,34.85148705902109,-14.836503113773935,Malawi,Southern Region
Ngabu,60268647B68476920202526,34.68164229986679,-14.818406456807121,Malawi,Southern Region
Chitera,60268647B30157471995819,34.58752675796133,-14.687986094403085,Malawi,Southern Region
Kandewere,60268647B7325557302954,34.51287712911648,-14.513603309431142,Malawi,Southern Region
Likoswe,60268647B72745072751138,35.67677830370285,-14.643558087864829,Mozambique,Niassa Province
Mpama,60268647B32404825920509,35.569448412155516,-14.746506721431187,Malawi,Southern Region
Nchema,60268647B2627393269656,35.38990296795084,-14.910161023071431,Malawi,Southern Region
Nkalo,60268647B91576942473825,35.43551662921135,-14.736415265016811,Malawi,Southern Region
Kawinga,60268647B92544769805625,35.37902904228401,-14.663739317057884,Malawi,Southern Region
Kawinga,60268647B86855425007453,35.3912818087486,-14.536995869164922,Malawi,Southern Region
Kawinga,60268647B84717883336055,35.26525101097409,-14.464693241869329,Malawi,Southern Region
Kawinga,60268647B70912118902860,35.26951999991409,-14.537239999942472,Malawi,Southern Region
Kawinga,60268647B81908314031788,35.142486872323175,-14.879105150533453,Malawi,Southern Region
Kawinga,60268647B9941577632844,35.81515957104597,-14.692079537625196,Malawi,Southern Region
Kawinga,60268647B81669374426759,35.745280354987976,-14.803036445003563,Malawi,Southern Region
Kawinga,60268647B44741720822360,35.70191341983752,-14.952151622057656,Malawi,Southern Region
Kawinga,60268647B79931796914554,35.5646738078812,-15.065878000301215,Malawi,Southern Region
Kawinga,60268647B23833708514473,35.41327257170606,-15.164177377513438,Malawi,Southern Region
Kawinga,60268647B13365380693082,35.26551725654943,-15.149573517012321,Malawi,Southern Region
Kawinga,60268647B51851474189088,35.00587302534582,-15.125537962519951,Malawi,Southern Region
Kawinga,60268647B89057203130076,34.78718506299677,-15.099629239575957,Malawi,Southern Region
Lake Chilwa,60268647B57120810391705,34.72592095786719,-14.900261748849488,Malawi,Southern Region
Lake Chiuta,60268647B41615833334961,34.641674242821324,-15.04746018865164,Malawi,Southern Region
Liwonde,60268647B99224121092281,34.70184339388652,-15.342227713663538,Malawi,Southern Region
Liwonde,60268647B5657228349849,34.57476021918344,-15.365620673178286,Malawi,Southern Region
Nyambi,60268647B96092314051091,35.84471202202231,-14.811939208593255,Malawi,Southern Region
Chimwala,60268647B15895653985657,35.729263008616286,-15.182204337123263,Malawi,Southern Region
Jalasi,60268647B63170161303340,35.867053248862014,-14.804039426149671,Malawi,Southern Region
Jalasi,60268647B39329488465054,35.53797437644432,-15.163211871287098,Malawi,Southern Region
Jalasi,60268647B88676964552677,35.36336794336287,-15.29388496780104,Malawi,Southern Region
Jalasi,60268647B5509853178767,35.172926656228924,-15.369823649890652,Malawi,Southern Region
Jalasi,60268647B45930067047565,34.818977937919094,-15.424587985848703,Malawi,Southern Region
Jalasi,60268647B82871302850366,34.6670587517142,-15.602247982675186,Malawi,Southern Region
Jalasi,60268647B31411186404292,34.560352189362796,-15.664752322491362,Malawi,Southern Region
Katuli,60268647B55508316550030,35.32115030088647,-15.388070903220813,Malawi,Southern Region
Lake Malombe,60268647B24175592319399,35.345229666554026,-15.48327979556198,Malawi,Southern Region
Makanjira,60268647B55400532734429,35.13945733745582,-15.571271811942646,Malawi,Southern Region
Makanjira,60268647B16426348184756,35.090395769524854,-15.591029148124921,Malawi,Southern Region
Mponda,60268647B23841058816249,35.05655814802094,-15.47867873720893,Malawi,Southern Region
Mponda,60268647B15620864821999,34.947157403621745,-15.441138576552186,Malawi,Southern Region
Mponda,60268647B50134853064010,35.59937260585655,-15.292204910083155,Malawi,Southern Region
Nankumba,60268647B98993510164225,35.499715391091016,-15.31001610809639,Malawi,Southern Region
Nankumba,60268647B41208066149692,35.719742324245736,-15.336223724140188,Malawi,Southern Region
Nankumba,60268647B23625597263410,35.79961751968195,-15.256466330679839,Malawi,Southern Region
Nankumba,60268647B41499674665610,35.70884666665082,-15.20963000005662,Malawi,Southern Region
Chikumbu,60268647B79357182871532,35.70906159164873,-15.2205028863765,Malawi,Southern Region
Lake Chilwa,60268647B60335665637067,35.75388552216479,-15.164897882884548,Malawi,Southern Region
Mabuka,60268647B48655766778482,35.692549999884406,-15.171959999919029,Malawi,Southern Region
Mabuka,60268647B73163224928193,35.77416333333815,-15.176729999988595,Malawi,Southern Region
Mthiramanja,60268647B36790457191500,35.69046666675678,-15.183930000042663,Malawi,Southern Region
Nkanda,60268647B6938234198366,35.79335514122095,-15.197249393248837,Malawi,Southern Region
Nkanda,60268647B38933041240952,34.817328686636884,-15.685633069599874,Malawi,Southern Region
Kanduku,60268647B89574628467144,34.73411692634545,-15.912620458715207,Malawi,Southern Region
Mlauli,60268647B5817673840726,34.52334095555404,-16.051162407865206,Malawi,Southern Region
Ntache,60268647B92674099406808,34.45445453375166,-15.661087727355607,Malawi,Southern Region
Dambe,60268647B51655421363611,35.2497655999616,-15.650021536434984,Malawi,Southern Region
Ngozi,60268647B4659237360594,35.155818982633726,-15.691071457110645,Malawi,Southern Region
Symon,60268647B72436955508215,35.071976482628756,-15.694502415802434,Malawi,Southern Region
Chimombo,60268647B3507266526907,35.010114991947,-15.60095855586985,Malawi,Southern Region
Malemia,60268647B61929984810141,34.92132059227997,-15.679624832033593,Malawi,Southern Region
Mlolo,60268647B66307579375874,35.04803440936207,-15.789652331558719,Malawi,Southern Region
Ndamera,60268647B96309964538470,34.94402355366764,-15.907347911750024,Malawi,Southern Region
Ngabu,60268647B4661451138308,34.85388663485513,-16.11007013208818,Malawi,Southern Region
Ngabu,60268647B70338456282919,34.764372794083705,-16.092731112328483,Malawi,Southern Region
Nyachikadza,60268647B65002144730940,34.86515979346838,-16.218477005601713,Malawi,Southern Region
Tengani,60268647B61433877827220,34.83303446544567,-16.446124172261843,Malawi,Southern Region
Tengani,60268647B20936124754173,35.159810441829315,-15.82182733030162,Malawi,Southern Region
Mkhumba,60268647B29627208961030,35.07926162997309,-15.936373097003777,Malawi,Southern Region
Nazombe,60268647B14013138617423,34.96919779311734,-16.015739074855265,Malawi,Southern Region
Bvumbwe,60268647B4745801786687,35.270432962145286,-15.903823413286585,Malawi,Southern Region
Changata,60268647B33135484032605,35.24622337523408,-15.759824943233864,Malawi,Southern Region
Changata,60268647B28108664097306,35.196809343797085,-15.97665586431935,Malawi,Southern Region
Changata,60268647B75340455340122,35.16474640001611,-16.08424898108237,Malawi,Southern Region
Chimaliro,60268647B26399805627680,35.016144514579835,-16.0965709459808,Malawi,Southern Region
Nchilamwela,60268647B860534149780,35.002361704215744,-16.285883397196688,Malawi,Southern Region
Ngamwane,60268647B42281099433528,35.09391262619143,-16.607833090519186,Malawi,Southern Region
Nsabwe,60268647B63749094762676,35.112478592182946,-16.74160138524242,Malawi,Southern Region
Nsabwe,60268647B50249254197416,35.14887888640666,-16.230032208675055,Malawi,Southern Region
Nsabwe,60268647B89557594738427,35.0874040136345,-16.18014840550974,Malawi,Southern Region
Thomas,60268647B61999575455077,35.21712791181523,-16.31644802924415,Malawi,Southern Region
Chikowi,60268647B7190927738129,35.15446684776826,-16.442650344267513,Malawi,Southern Region
Chikowi,60268647B66746132966364,35.25508742489608,-16.364777633399108,Malawi,Southern Region
Kuntumanji,60268647B82277145261252,35.22103365333138,-16.9014697229276,Malawi,Southern Region
Lake Chilwa,60268647B8293549720676,35.20587027772249,-16.97554245129383,Malawi,Southern Region
Malemia,60268647B87400392396985,35.27794373486067,-17.05891526279054,Malawi,Southern Region
Mlumbe,60268647B83360602292390,35.221461378861804,-17.024474013693926,Malawi,Southern Region
Mwambo,60268647B13524236127957,35.12147870715942,-17.011124588529576,Malawi,Southern Region
Mwambo,60268647B15324293015522,35.16336516569067,-17.08222807944326,Malawi,Southern Region
Mwambo,60268647B94495145233371,34.81435999984863,-14.017839999997515,Malawi,Southern Region
Mwambo,60268647B60807839144937,34.463894976748435,-12.336428986933477,Tanzania,Ruvuma
Mwambo,60268647B564184415158,34.60971333299392,-12.011803333402344,Tanzania,Ruvuma
Mwambo,60268647B59907443423060,34.62297414351062,-12.019296394743257,Tanzania,Ruvuma
Zomba,60268647B62547988447673,34.73291393317334,-12.063778062025959,Tanzania,Ruvuma
Općina Kapela,41942358B1611585125577,16.79842250052457,45.99203577487532,Croatia,Bjelovar-Bilogora
Općina Bebrina,41942358B39404743089423,17.862069052507035,45.097289636298015,Croatia,Brod-Posavina
Općina Gornja Vrba,41942358B43178780205592,18.095675727295088,45.15925481256495,Croatia,Brod-Posavina
Općina Vrpolje,41942358B18726828740882,18.364505322877662,45.212520595736684,Croatia,Brod-Posavina
Općina Hvratska Dubica,41942358B70634803465556,16.75793769214209,45.23796428971186,Bosnia and Herzegovina,Republika Srpska
Otok Ilovik,41942358B43003846347774,14.551332993052888,44.451705023727456,Croatia,Primorje-Gorski Kotar
Otok Vele Orjule,41942358B97038735531165,14.555142545851146,44.50008383004417,Croatia,Primorje-Gorski Kotar
Otok Susak,41942358B23081288637883,14.303004851329893,44.50972198553229,Croatia,Primorje-Gorski Kotar
Otok Losinj,41942358B56822315108776,14.414710777301517,44.59924845370929,Croatia,Primorje-Gorski Kotar
Otok Vele Srakane,41942358B80526349762919,14.311187400178426,44.58138240017769,Croatia,Primorje-Gorski Kotar
Otok Unije,41942358B37606323031941,14.259482084049816,44.645937777520416,Croatia,Primorje-Gorski Kotar
Otok Zeca,41942358B16456685047732,14.311528463115007,44.774545974186296,Croatia,Primorje-Gorski Kotar
Otok Krk,41942358B45790635822188,14.63632616204128,45.04493245347416,Croatia,Primorje-Gorski Kotar
Otok Plavnik,41942358B67510256757416,14.526165651788094,44.97099121975213,Croatia,Primorje-Gorski Kotar
Otok Cres,41942358B79231692090815,14.400686520064394,44.873383571320424,Croatia,Primorje-Gorski Kotar
Grad Novalja,41942358B37663074839207,14.903846287811445,44.57532050889832,Croatia,Lika-Senj
Otok Kurba Vela,41942358B7537413290566,15.491029812412805,43.697837101019616,Croatia,Šibenik-Knin
Otok Vela Smokvica,41942358B87051997362213,15.474101219470414,43.728529393637075,Croatia,Šibenik-Knin
Otok Lavsa,41942358B35649310284257,15.36929937530216,43.751930828438624,Croatia,Zadar
Otok Piskera,41942358B28219359193917,15.336822007931316,43.76797668781099,Croatia,Zadar
Otok Leveraka,41942358B80055452851488,15.251025470524928,43.8228355171531,Croatia,Zadar
Opicina Muter-Kornati,41942358B86068104638384,15.615132704420875,43.799270180054364,Croatia,Šibenik-Knin
Otok Arta Vela,41942358B19390085170765,15.54386843796369,43.85749538126098,Croatia,Šibenik-Knin
Otok Kornat,41942358B73644152682265,15.316091996891815,43.81273555843596,Croatia,Zadar
Opicina Pirovac,41942358B56064565121242,15.688760316586672,43.82790758615204,Croatia,Šibenik-Knin
Otok Zut,41942358B78092292850209,15.309440015842593,43.86623033144753,Croatia,Zadar
Otok Sit,41942358B18509388785322,15.299786867034573,43.92653924057488,Croatia,Zadar
Općina Veliki Pisanica,41942358B91711209403379,17.08320462528051,45.827280080595706,Croatia,Bjelovar-Bilogora
Općina Berek,41942358B92225299849481,16.811421843588544,45.71713541659102,Croatia,Bjelovar-Bilogora
Općina Veliki Grđevac,41942358B40832061130519,17.101670271912624,45.772726914242114,Croatia,Bjelovar-Bilogora
Općina Hercegovac,41942358B56882345771400,17.011413113504993,45.663275251897936,Croatia,Bjelovar-Bilogora
Grad Grubišno Polje,41942358B13432222184873,17.213839574747954,45.7165492660344,Croatia,Bjelovar-Bilogora
Grad Čazma,41942358B40512359926955,16.630378123281098,45.74548476351981,Croatia,Bjelovar-Bilogora
Općina Velika Trnovitica,41942358B52246209641187,16.93849733348974,45.69029467641873,Croatia,Bjelovar-Bilogora
Grad Garešnica,41942358B15886751744680,16.918984218399984,45.57725198473098,Croatia,Bjelovar-Bilogora
Općina Končanica,41942358B82244434300629,17.132245996186025,45.63128816936662,Croatia,Bjelovar-Bilogora
Općina Dežanovac,41942358B430428956442,17.089060316318708,45.5599149567735,Croatia,Bjelovar-Bilogora
Grad Daruvar,41942358B55699892689153,17.221607489315357,45.58970190322215,Croatia,Bjelovar-Bilogora
Općina Sirač,41942358B14387696785125,17.328757769621397,45.552870446326196,Croatia,Bjelovar-Bilogora
Općina Đulovac,41942358B92440588808964,17.36659995771547,45.6500111971298,Croatia,Bjelovar-Bilogora
Općina Štefanje,41942358B87077767438382,16.740998942134734,45.809496928408436,Croatia,Bjelovar-Bilogora
Općina Nova Rača,41942358B85882041431459,16.948381471451995,45.794432487911955,Croatia,Bjelovar-Bilogora
Općina Severin,41942358B71283396308015,16.97298182229472,45.86047172300168,Croatia,Bjelovar-Bilogora
Općina Veliko Trojstvo,41942358B13904930038305,16.9440622982863,45.94377488029944,Croatia,Bjelovar-Bilogora
Općina Šandrovac,41942358B10573009407478,17.031745182546874,45.88879187728386,Croatia,Bjelovar-Bilogora
Grad Bjelovar,41942358B55591310034328,16.83763514072966,45.88410058468293,Croatia,Bjelovar-Bilogora
Općina Garčin,41942358B89625197673395,18.162468260425115,45.196419984762585,Croatia,Brod-Posavina
Općina Oprisavci,41942358B61207176090747,18.254590068743216,45.134026298789294,Croatia,Brod-Posavina
Općina Donji Andrijevci,41942358B91155858559517,18.277586790624845,45.18880945469701,Croatia,Brod-Posavina
Općina Velika Kopanica,41942358B43077810410693,18.39573013665975,45.15780213502207,Croatia,Brod-Posavina
Općina Sikirevci,41942358B71738480637812,18.457546039894925,45.110671314550906,Croatia,Brod-Posavina
Općina Gundinci,41942358B83402908252082,18.506732040772405,45.18187566892598,Croatia,Brod-Posavina
Općina Slavonski Šamac,41942358B56245481834825,18.505592873458433,45.07634713469025,Croatia,Brod-Posavina
Općina Rešetari,41942358B36448464890668,17.454623187903497,45.26523290024953,Croatia,Brod-Posavina
Općina Davor,41942358B8432957809699,17.50111343389243,45.141701020124565,Croatia,Brod-Posavina
Općina Staro Petrovo Selo,41942358B57794033999299,17.53495717912584,45.22061512976526,Croatia,Brod-Posavina
Općina Nova Kapela,41942358B38954624880770,17.637108818139843,45.19859536278588,Croatia,Brod-Posavina
Grad Slavonski Brod,41942358B70056994658196,18.001047964034523,45.16342723269666,Croatia,Brod-Posavina
Općina Klakar,41942358B5342757734737,18.133875417899063,45.11077022569551,Croatia,Brod-Posavina
Općina Bukovlje,41942358B82415776508744,18.088285538079127,45.20995584010767,Croatia,Brod-Posavina
Općina Podcrkavlje,41942358B91823539843565,18.008349177780165,45.243668621139705,Croatia,Brod-Posavina
Općina Sibinj,41942358B10389356844797,17.910164729540337,45.20625785874425,Croatia,Brod-Posavina
Općina Brodski Stupnik,41942358B6465181675011,17.826201458644544,45.17578331493471,Croatia,Brod-Posavina
Općina Oriovac,41942358B44898918819613,17.728512402040977,45.14186052551494,Croatia,Brod-Posavina
Grad Nova Gradiška,41942358B80759559879279,17.367769046933706,45.23875524782935,Croatia,Brod-Posavina
Općina Cernik,41942358B24774966075284,17.392421464021226,45.332372998181334,Croatia,Brod-Posavina
Općina Okućani,41942358B63893464410920,17.208482181698397,45.30080783392381,Croatia,Brod-Posavina
Općina Stara Gradiška,41942358B17483768714043,17.200224039301066,45.18557561221774,Bosnia and Herzegovina,Republika Srpska
Općina Vrbje,41942358B97394950444246,17.389578545251,45.17859650737835,Croatia,Brod-Posavina
Općina Dragalić,41942358B65879216122628,17.29602195314348,45.23640582361762,Croatia,Brod-Posavina
Općina Gornji Bogićevci,41942358B4953229938014,17.246291003978147,45.263053583044524,Croatia,Brod-Posavina
Grad Zagreb,41942358B62049760899595,16.000008017178654,45.810276229041044,Croatia,Zagreb
Općina Lastovo,41942358B76804398741212,16.85034776407945,42.75510134068856,Croatia,Dubrovnik-Neretva
Općina Mljet,41942358B51317462978185,17.52802208345675,42.74793672283808,Croatia,Dubrovnik-Neretva
Grad Ploče,41942358B61718235725154,17.44579474708594,43.08390659151448,Croatia,Dubrovnik-Neretva
Općina Pojezerje,41942358B34157892911636,17.484288907345377,43.14022662531977,Croatia,Dubrovnik-Neretva
Općina Kula Norinska,41942358B32339090930363,17.557283920378083,43.07213493107916,Croatia,Dubrovnik-Neretva
Grad Metković,41942358B7490239387637,17.623854141421212,43.060851058244026,Croatia,Dubrovnik-Neretva
Općina Zažablje,41942358B29732866084637,17.636364811707658,42.984227137587666,Croatia,Dubrovnik-Neretva
Općina Slivno,41942358B49733107643194,17.54078341447517,42.975554114853495,Croatia,Dubrovnik-Neretva
Grad Opuzen,41942358B99753269844482,17.523779859887426,43.01636710827294,Croatia,Dubrovnik-Neretva
Općina Vela Luka,41942358B90023423647319,16.69981229506806,42.959477096272195,Croatia,Dubrovnik-Neretva
Općina Blato,41942358B65689335315967,16.778948743526453,42.9349491721953,Croatia,Dubrovnik-Neretva
Općina Smokvica,41942358B21746312732266,16.879636052678368,42.92980702508649,Croatia,Dubrovnik-Neretva
Općina Lumbarda,41942358B30078557493978,17.156275862575725,42.923869140799475,Croatia,Dubrovnik-Neretva
Grad Korčula,41942358B11408332242039,17.02906621932213,42.94481279939627,Croatia,Dubrovnik-Neretva
Općina Orebić,41942358B23367184011785,17.22052837925863,42.97937378177823,Croatia,Dubrovnik-Neretva
